ID,Category,Difficulty,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,CorrectIndex,Hint,Tags
602,数学,1,円周率の最初の3桁は？,3.14,3.41,3.04,3.1,0,もっと続けると無限,数
603,数学,1,100を25で割ると？,4,8,6,2,0,10×10のこと,数
604,数学,1,四角形の内角の和は？,360度,180度,270度,540度,0,四つの角を足すとこうなる,図形
605,数学,1,偶数とはどんな数？,2で割り切れる数,奇妙な数,整数でない数,小数のこと,0,0も含まれる,数
606,数学,2,素数の定義は？,1と自分だけで割れる数,偶数の中の数,三角形の数,分数の一種,0,"2,3,5など",数
607,数学,2,1/2を小数で表すと？,0.5,0.2,1.2,0.25,0,基本の分数変換,数
608,数学,2,直角は何度？,90度,45度,120度,60度,0,三角定規でもおなじみ,図形
609,数学,2,三平方の定理でよく使われる組み合わせは？,03:04:05,02:04:06,01:02:04,05:07:09,0,直角三角形の辺の比,図形
610,数学,2,1Lは何mL？,1000,100,10,500,0,単位換算の基本,単位
611,数学,3,円の面積の公式は？,πr²,2πr,r²/2,π/2,0,rは半径,図形
612,数学,3,平均値とはどんな値？,合計÷個数,最大値,最小値,半分の値,0,集団の代表値,統計
613,数学,3,相似な図形の特徴は？,形が同じ,面積が同じ,体積が同じ,色が同じ,0,拡大縮小して一致,図形
614,数学,3,一次関数はどんなグラフ？,直線,曲線,点線,円形,0,y=ax+bの形,関数
615,数学,1,0をどんな数と呼ぶ？,整数,素数,偶数ではない,実数でない,0,負にも正にもならない,数
616,数学,1,直線はどんな形？,まっすぐ,曲がる,角ばる,丸い,0,無限に伸びる線,図形
617,数学,2,分母が大きいほど1/nの値は？,小さくなる,大きくなる,変わらない,0に近づく,0,1/10より1/100が小さい,数
618,数学,2,三角形の面積は？,底辺×高さ÷2,底辺＋高さ,底辺×高さ,底辺÷高さ,0,基本中の基本,図形
619,数学,3,中央値（メジアン）とは？,真ん中の値,最大値,最頻値,合計値,0,データを並べたときの中心,統計
620,数学,3,指数表記で10³は？,1000,300,30,10.3,0,10×10×10のこと,数
621,数学,1,三角形の外角は隣り合う内角とどう関係する？,足して180度,同じ,2倍,3倍,0,直線になる性質,図形
622,数学,1,奇数とはどんな数？,2で割ると1余る,偶数の倍数,小数,0だけ,0,"1,3,5,7…の特徴",数
623,数学,1,1時間は何分？,60分,30分,100分,120分,0,単位の基本,単位
624,数学,1,四捨五入はどうする操作？,5以上で切り上げ,3未満で削除,7以上で切り捨て,偶数に揃える,0,最も使われる近似方法,数
625,数学,2,直角三角形の斜辺はどの辺？,最も長い辺,最も短い辺,真ん中の辺,角度が小さい辺,0,直角の対側,図形
626,数学,2,掛け算の交換法則とは？,a×b=b×a,a×b=a-b,a×b=b-a,a×b=ab÷2,0,順番を変えても同じ結果,数
627,数学,2,0.25は分数で表すと？,４分の１,２分の１,４分の３,５分の２,0,4分の1のこと,数
628,数学,2,角度の単位で「1周」は何度？,360度,180度,90度,540度,0,円の基準,図形
629,数学,2,√16の値は？,4,3,5,2,0,平方根の代表例,数
630,数学,2,直方体の面の数はいくつ？,6,4,8,10,0,箱型の立体,図形
631,数学,3,標準偏差は何を表す？,データのばらつき,平均値,中央値,合計値,0,散らばり具合の指標,統計
632,数学,3,1より大きくて逆数が自分より小さい数は？,1より大きい実数,負の整数,奇数だけ,偶数だけ,0,逆数と大小の関係,数
633,数学,3,2点を通る直線は何本？,1本,2本,無限,0本,0,どんな2点も1直線に決まる,図形
634,数学,3,分数a/bでbが0の場合は？,定義できない,0になる,1になる,無限大,0,数学では禁止されている,数
635,数学,3,対称な図形で中心を基準に裏返す操作は？,点対称,線対称,回転,平行移動,0,180度回すと一致,図形
636,数学,1,比率とは何を比べたもの？,数量の割合,色の違い,重さのみ,速度のみ,0,2つの量を比較,数
637,数学,1,立方体のすべての辺の長さが同じ理由は？,同じ長さで作られるから,角度が同じだから,色が同じだから,中身が空洞だから,0,正六面体の特徴,図形
638,数学,2,円周の長さは半径を使ってどう表す？,2πr,πr²,r/2,r×3,0,円周率が必ず入る,図形
639,数学,2,比例のグラフはどんな形？,原点を通る直線,丸い線,階段状,波線,0,y=axのイメージ,関数
640,数学,2,三角形の辺の長さの関係で成り立つのは？,三角不等式,関数定理,交換の法則,平方則,0,2辺の合計＞残り1辺,図形
641,数学,1,0より大きい数を何という？,正の数,負の数,奇数,偶数,0,数直線の右側,数
642,数学,1,三角形の重心とは？,3本の中線の交点,内角の和,外角の和,最長の辺,0,バランスの中心,図形
643,数学,1,10の3倍はどれ？,30,13,300,3,0,単純な倍数,数
644,数学,1,角度の単位「°」は何を表す？,度,分,秒,角,0,最も基本の角の単位,単位
645,数学,2,点対称な図形は回転するとどうなる？,180度で重なる,90度で止まる,どこでも同じ,形が変わる,0,中心を挟んで左右反転,図形
646,数学,2,連立方程式とは何を扱う？,複数の方程式,円の面積,分数の約分,素因数分解,0,同時に解く考え方,方程式
647,数学,2,等差数列の特徴は？,差が一定,比が一定,色が一定,形が一定,0,増え方が同じ,数列
648,数学,2,1/3を小数で表すと？,0.333…,0.3,0.033,3.3,0,循環小数,数
649,数学,2,ひし形の特徴は？,4辺同じ長さ,直角のみ,円に接する,点対称でない,0,菱形とも呼ばれる,図形
650,数学,2,角の二等分線とは？,角を半分にする線,色を半分にする線,長さを減らす線,点を増やす線,0,角度を均等に割る線,図形
651,数学,3,分散は何を表す値？,データの広がり,中央値,最小値,比率,0,平均からの離れ具合,統計
652,数学,3,指数のルールでa⁰は何になる？,1,0,a,定義なし,0,0以外のaは1になる,指数
653,数学,3,a＞b かつ b＞c のとき成立するのは？,a＞c,a＜c,a=c,比較できない,0,大小関係の基本,数
654,数学,3,三次元空間の座標は？,"x,y,z","1,2,3","東,西,南,北","中心,右,左",0,3軸で位置を表す,図形
655,数学,3,正方形の対角線の長さの比は？,辺の長さ×√2,辺の長さ×2,辺の長さ÷2,辺の長さそのまま,0,45度の三角形の応用,図形
656,数学,1,奇数＋奇数の結果は？,偶数,奇数,分数,0になる,0,1+1のように2の倍数に,数
657,数学,1,長方形の対角線はどうなる？,同じ長さ,長さが違う,交わらない,丸くなる,0,必ず等しい,図形
658,数学,2,比が1:2のとき、大きい方は小さい方の何倍？,2倍,3倍,1.5倍,4倍,0,割合の基本,比
659,数学,2,1〜10の平均値は？,5.5,5,6,4.5,0,(1+10)÷2,統計
660,数学,2,平行な2直線に1本の直線を交わらせたとき等しくなる角は？,錯角,鈍角,鋭角,外角,0,有名な角の性質,図形
661,数学,1,線分とはどんな線？,端が2つある線,曲がった線,円の一部,終わりがない線,0,直線との違いに注意,図形
662,数学,1,1ダースはいくつ？,12,10,6,24,0,12個セットの単位,単位
663,数学,1,自然数とはどんな数？,"1,2,3…の数",負の数,小数,分数,0,0を含む場合もある,数
664,数学,1,偶数×偶数の結果は？,偶数,奇数,分数,一定しない,0,2の倍数同士の性質,数
665,数学,2,円の中心と円周を結ぶ線を何という？,半径,直径,弧,接線,0,中心から外へ伸びる線,図形
666,数学,2,平方数とはどんな数？,n×nの形,分数の逆数,2の倍数,奇数の集まり,0,"1,4,9,16…など",数
667,数学,2,1.0と1はどんな関係？,同じ値,1.0が大きい,1の方が大きい,比較できない,0,表記は違うが等しい,数
668,数学,2,三角形の高さとは？,頂点から底辺への垂線,最も長い辺,周りの長さ,角の大きさ,0,面積の計算に必要,図形
669,数学,2,比1:3の合計は？,4,3,2,6,0,全体の割合を表す,比
670,数学,2,0.1の10倍は？,1,10,0.01,5,0,小数の基本,数
671,数学,3,絶対値とは何を表す？,距離,符号,角度,大きさだけ,0,0からの離れ具合,数
672,数学,3,2点間の最短距離は？,直線,曲線,折れ線,回転線,0,数学の基本性質,図形
673,数学,3,a÷(b÷c) はどう書ける？,a×c÷b,a＋b＋c,a×b×c,a÷(bc),0,割り算の入れ替えの基本,式変形
674,数学,3,三角形の外心はどんな点？,3辺の垂直二等分線の交点,3頂点の角の交点,最も高い点,中心の真横,0,外接円の中心になる,図形
675,数学,3,統計で「最頻値」とは？,最も多い値,最小の値,平均値の2倍,並べた時の中間,0,モードとも呼ぶ,統計
676,数学,1,数直線で左ほどどうなる？,小さい数,大きい数,奇数,負の数だけ,0,順序関係の基本,数
677,数学,1,角度の「直角」はどの定規に多い？,三角定規,分度器,物差し,円定規,0,三角形の特徴,図形
678,数学,2,長方形の周の長さは？,2×(縦＋横),縦×横,縦＋横÷2,縦×2,0,公式の基本,図形
679,数学,2,比例関係の例は？,歩く時間と距離,体重と血液型,味と色,年齢と曜日,0,直線的に増える,関数
680,数学,2,立体の「体積」とは何を表す？,中身の大きさ,表面の長さ,角の数,影の形,0,中を満たす量のこと,図形
681,数学,1,直線が交わる点を何という？,交点,中心,端点,中点,0,線と線がぶつかる場所,図形
682,数学,1,5の倍数の特徴は？,末尾が5か0,必ず奇数,必ず小数,3の倍数,0,10進法の特徴,数
683,数学,1,四角形の対角線は何本？,2本,1本,3本,4本,0,向かい同士を結ぶ線,図形
684,数学,1,3.5の整数部分は？,3,4,0,5,0,小数点より左側,数
685,数学,2,三角形の外接円の中心は？,外心,内心,重心,垂心,0,3辺の垂直二等分線の交点,図形
686,数学,2,数の「約数」とは？,割り切れる数,割り切れない数,必ず偶数,必ず奇数,0,"12なら1、2,3,4,6,12",数
687,数学,2,1/8は0.125、では1/4は？,0.25,0.5,0.75,0.125,0,分数の基礎,数
688,数学,2,線対称な図形で折り目に当たる線は？,対称の軸,垂線,接線,補助線,0,左右が鏡映し,図形
689,数学,2,比例の式 y = ax で「a」は何？,比例定数,切片,角度,最大値,0,直線の傾きにもなる,関数
690,数学,2,四角形の面の数は？,1,2,4,6,0,2D図形なので面は1つ,図形
691,数学,3,標本調査とは何？,一部を調べ全体を推測,全員調査,無作為に選ばない調査,平均値の計算,0,統計の代表的な方法,統計
692,数学,3,対数 log₁₀100 の値は？,2,3,10,0,0,10²=100 だから,指数
693,数学,3,ベクトルとは何の組み合わせ？,向きと大きさ,長さと色,質量と温度,形と面積,0,矢印で表す量,図形
694,数学,3,負の数を2乗すると？,正の数,負の数,0になる,無限になる,0,マイナス×マイナスの性質,数
695,数学,1,10より1つ小さい数は？,9,8,0,11,0,前後関係の基本,数
696,数学,1,この中で長さの単位で一番小さいのは？,mm,cm,m,km,0,ミリメートルのこと,単位
697,数学,2,台形の特徴は？,平行な辺が1組,辺が全て等しい,角が全て90度,点対称になる,0,上底と下底,図形
698,数学,2,2進法の1桁は何種類？,2種類,10種類,8種類,4種類,0,0と1だけ,数
699,数学,2,縦3cm横4cmの長方形の対角線の長さは？,5cm,6cm,7cm,4.5cm,0,3-4-5の性質,図形
700,数学,3,方程式 ax+b=0 の解は？,-b/a,a/b,-ab,a+b,0,中学数学で最初に習う形,方程式
701,スポーツ,1,サッカーは1チーム何人でプレーする？,11人,7人,5人,9人,0,ゴールキーパー含む人数,スポーツ
702,スポーツ,1,バスケットボールの得点で1番高いのは？,3点,2点,1点,4点,0,3Pシュートのこと,スポーツ
703,スポーツ,1,野球でバッターが立つ場所は？,バッターボックス,セカンド,ベンチ,ランナーゾーン,0,ホームベースの横,スポーツ
704,スポーツ,1,卓球で使う道具はどれ？,ラケット,スティック,バット,パドル,0,日本ではラケットと呼ぶ,スポーツ
705,スポーツ,2,テニスでサーブが相手コートに入らないことを何という？,フォルト,アウト,レット,ミスショット,0,2回連続で失敗すると失点,スポーツ
706,スポーツ,2,バドミントンのシャトルはどんな形？,羽根つき,球形,四角形,円盤形,0,飛び方が独特,スポーツ
707,スポーツ,2,バレーでサーブを受ける最初のプレーは？,レシーブ,ブロック,スパイク,セット,0,守備の基本動作,スポーツ
708,スポーツ,2,マラソンの距離はおよそ何km？,約42km,約30km,約20km,約50km,0,正式には42.195km,スポーツ
709,スポーツ,2,ゴルフで1ホールを基準打数で回ることを何という？,パー,ボギー,バーディ,イーグル,0,基準スコアのこと,スポーツ
710,スポーツ,2,サッカーでボールを手で触ってよいのは？,ゴールキーパー,キャプテン,センターバック,全員,0,ペナルティエリア内に限る,スポーツ
711,スポーツ,3,陸上競技の「トラック種目」に含まれるのは？,短距離走,砲丸投げ,走り高跳び,三段跳び,0,円形コースを走る種目,スポーツ
712,スポーツ,3,野球でピッチャーが投げたボールが捕手に届かない暴投は？,ワイルドピッチ,ストレート,バントミス,デッドボール,0,ランナーが進塁しやすい,スポーツ
713,スポーツ,3,柔道の最高得点の技は？,一本,技あり,有効,抑え込み,0,試合が即終了する,スポーツ
714,スポーツ,3,バスケットボールでボール運びに関係する違反は？,トラベリング,キックイン,ゴールセーブ,タックル,0,歩きすぎは反則,スポーツ
715,スポーツ,3,サッカーで相手選手をつかむ行為は？,ファウル,スローイン,オフサイド,キックイン,0,反則で相手ボールになる,スポーツ
716,スポーツ,1,バレーでネット越しに高く打ちつける攻撃は？,スパイク,レシーブ,ブロック,カット,0,代表的な決定打,スポーツ
717,スポーツ,1,バスケットボールの試合開始時のジャンプは？,ジャンプボール,スローオフ,キックオフ,ハイスタート,0,審判がボールを上げる,スポーツ
718,スポーツ,2,ラグビーで点を取るためにラインを越える行為は？,トライ,タッチ,クリア,スロー,0,5点が入る得点行動,スポーツ
719,スポーツ,2,テニスで0点を何と呼ぶ？,ラブ,ゼロ,ノーポイント,ブレイク,0,独特な呼び方,スポーツ
720,スポーツ,2,陸上のリレーでバトンを受け渡す区間は？,バトンゾーン,フリーレーン,ミドルライン,ステップゾーン,0,決められた範囲内のみ,スポーツ
721,スポーツ,1,陸上競技で「短距離走」と呼ばれる距離は？,100mなど,800m,1500m,5000m,0,爆発的スピードの種目,陸上
722,スポーツ,1,バドミントンのコート中央にあるものは？,ネット,バー,フェンス,ポール,0,上を越して返す競技,バドミントン
723,スポーツ,1,野球でアウトを取る方法の1つは？,三振,キック,ヘディング,タッチダウン,0,投球で打者がアウト,野球
724,スポーツ,1,テニスで相手の打球がラインを越えることを何という？,アウト,フォルト,リターン,ノック,0,インかアウトかで判定,テニス
725,スポーツ,2,バスケでシュートされたボールに関する反則は？,ゴールテンディング,ダブルドリブル,トラベリング,スローイング,0,シュートの妨害行為,バスケ
726,スポーツ,2,サッカーの試合時間は前後半合わせて？,90分,60分,70分,100分,0,追加時間は別,サッカー
727,スポーツ,2,バレーでサーブがネットに当たらず直接インした時は？,サービスエース,ジャンプイン,ネットプレー,クリーンポイント,0,相手が触れずに得点,バレー
728,スポーツ,2,スキーで雪の斜面を滑り降りる競技を何という？,アルペン,ノルディック,カーリング,ジャンプ,0,スピードと技術,スキー
729,スポーツ,2,陸上の走り幅跳びで重要なのは？,助走のスピード,体重,背の高さ,風向き無関係,0,最後の踏切と飛距離,陸上
730,スポーツ,2,ゴルフでグリーン上で使うクラブは？,パター,アイアン,ドライバー,ウェッジ,0,細かいコントロールに使用,ゴルフ
731,スポーツ,3,テニスの「デュース」とは？,40-40,30-30,相手のミス,セット終了,0,勝負が拮抗した状態,テニス
732,スポーツ,3,柔道で相手を抑え込む技術を何という？,抑え込み技,回し打ち,スウィープ,ローリング,0,一定時間で得点,柔道
733,スポーツ,3,バレーボールのローテーションはいつ行われる？,相手サーブから得点時,ミスの時,サーブを失敗した時,ラリー終了時,0,サーブ権が移った時,バレー
734,スポーツ,3,サッカーのオフサイドの条件は？,相手陣で最後尾DFより前,自陣でボールを持つ,キーパーがいない,スローイン時,0,位置・タイミングのルール,サッカー
735,スポーツ,3,野球の「満塁」とは？,全ての塁に走者がいる,塁が消える,投手が3人いる,打者が3人続く,0,どの塁にもランナー,野球
736,スポーツ,1,水泳の代表的な泳ぎ方は？,クロール,スワイム投げ,ウェーブ走,アクアステップ,0,最も速い泳法,水泳
737,スポーツ,1,ハードル走で倒してよいものは？,ハードル,スタート台,ゴール板,レーン,0,わざと倒すと失格にはならない,陸上
738,スポーツ,2,卓球のサーブは何回続けて行う？,2回,1回,3回,5回,0,その後は交代,卓球
739,スポーツ,2,体操競技で床の演技を行うエリアは？,マット,エリアリング,トラック,ピット,0,跳ねる床で演技,体操
740,スポーツ,2,スケートの氷上で回転する技は一般に何と呼ばれる？,スピン,スロー,キック,スライド,0,フィギュア競技の代表技,スケート
741,スポーツ,1,バスケットボールのコートにある円の名前は？,センターサークル,ラウンドポイント,ボールサークル,リングライン,0,試合開始の場所,バスケ
742,スポーツ,1,サッカーでボールを外に出した後の再開は？,スローイン,リターン,ヘッドイン,ラウンド,0,手で投げ入れる,サッカー
743,スポーツ,1,バレーボールのネット越しに打つ守備技は？,ブロック,パス,サーブ,クリア,0,相手の攻撃を止める,バレー
744,スポーツ,1,野球のホームベースは何角形？,五角形,三角形,六角形,四角形,0,特徴的な形状,野球
745,スポーツ,2,テニスでラリー中にバウンドするのは何回まで？,1回,2回,3回,回数無制限,0,1度以上は返球不可,テニス
746,スポーツ,2,バドミントンでサーブはどこから打つ？,腰より下,肩より上,後ろ足から,ネット近く,0,独特のルール,バドミントン
747,スポーツ,2,サッカーのPKは何メートルから蹴る？,約11m,約5m,約15m,約20m,0,ゴールとの距離,サッカー
748,スポーツ,2,陸上の走り高跳びで飛び越える棒は？,バー,ポール,ライン,ロッド,0,高さを競う種目,陸上
749,スポーツ,2,卓球でネットに当たって入り直すサーブは？,レット,フォールト,ノーカウント,リスタート,0,やり直しルール,卓球
750,スポーツ,2,ラグビーでボールを後ろにしかパスできない理由は？,ルール上前は禁止,危険だから,風の影響,審判の指示,0,独特の進行方式,ラグビー
751,スポーツ,3,バスケットボールで24秒以内にしないといけない行動は？,シュート,パス,ドリブル,タイムアウト,0,攻撃制限のルール,バスケ
752,スポーツ,3,柔道の階級は何によって分けられる？,体重,身長,年齢,試合数,0,均等な試合のため,柔道
753,スポーツ,3,バレーボールで後衛の選手が前衛ラインより前でアタックすると？,反則,通常プレー,点が倍,サーブ権得る,0,ポジションルール,バレー
754,スポーツ,3,野球の守備で「ダブルプレー」とは？,2アウトを同時に取る,2人で守る,2回ミスする,2本のバットを使う,0,試合の流れが変わる,野球
755,スポーツ,3,テニスでポイント「40-40」から勝つには？,2ポイント連続,1ポイントのみ,サーブを変える,時間を使う,0,デュースからのルール,テニス
756,スポーツ,1,陸上でスタートの合図に使うものは？,ピストル,ベル,旗,ライト,0,音の合図,陸上
757,スポーツ,1,水泳の背泳ぎはどの向きで泳ぐ？,仰向け,うつ伏せ,横向き,立ち泳ぎ,0,背中を上にして泳ぐ,水泳
758,スポーツ,2,スキーのジャンプ台から飛ぶ競技は？,スキージャンプ,スキースロープ,スキーラン,スキーバランス,0,飛距離と姿勢を競う,スキー
759,スポーツ,2,バスケットボールのフリースローは何点？,1点,2点,3点,4点,0,ファウルの後に与えられる,バスケ
760,スポーツ,2,サッカーでゴールの枠に当たる場所は？,ポスト,ゲート,スティック,バーリング,0,ボールが跳ね返ることも,サッカー
761,スポーツ,1,水泳の平泳ぎで特徴的な動きは？,カエル足,バタ足,ドルフィンキック,サイドキック,0,足の動きがポイント,水泳
762,スポーツ,1,陸上の「ハンマー投げ」で使う器具は？,球とワイヤー,重い棒,ゴムボール,木の円盤,0,回転して投げる,陸上
763,スポーツ,1,バスケットボールのリングの高さは？,約3m,約2m,約4m,約5m,0,世界共通の高さ,バスケ
764,スポーツ,1,野球で「フォアボール」を得る条件は？,4球のボール,3球のボール,5球のボール,デッドボール後,0,四球で一塁へ進む,野球
765,スポーツ,2,テニスで相手コートに強く低く打ち込む球種は？,ドライブ,カット,ロブ,ドロップ,0,スピンがかかる,テニス
766,スポーツ,2,サッカーで相手の足に危険なタックルをすると？,ファウル,アドバンテージ,コーナー,スロー,0,危険行為として扱われる,サッカー
767,スポーツ,2,バレーボールの「ツーアタック」とは？,セッターの攻撃,サーブ2回,守備2人,前衛入れ替え,0,意表を突く攻撃法,バレー
768,スポーツ,2,バドミントンの1ゲームは何点先取？,21点,15点,30点,11点,0,デュースあり,バドミントン
769,スポーツ,2,陸上400m走はどんな種目？,中距離寄りの短距離,長距離,超長距離,障害走,0,スピードと持久力の両方必要,陸上
770,スポーツ,2,ラグビーでタッチラインの外に出たボールの再開は？,ラインアウト,パスアウト,スローフィード,オーバースロー,0,列を組んで再開,ラグビー
771,スポーツ,3,ゴルフの「バンカー」は何のため？,障害物,休憩場所,観客席,距離計測,0,砂地のエリア,ゴルフ
772,スポーツ,3,フィギュアスケートで空中で回転する技は？,ジャンプ,スピン,ステップ,ターン,0,種類ごとに回転数が違う,スケート
773,スポーツ,3,ボクシングでラウンド間の休息時間は？,1分,30秒,2分,10秒,0,選手の回復時間,ボクシング
774,スポーツ,3,陸上リレーでバトンを落とした場合は？,拾って続行可,即失格,タイム半減,次走者が代わる,0,ルール内なら続行可能,陸上
775,スポーツ,3,バスケの「3秒ルール」とは？,制限区域に長く居続けてはいけない,3回連続でパス不可,3歩以上歩けない,3人で囲むと反則,0,インサイドでの時間制限,バスケ
776,スポーツ,1,卓球でネットの高さは？,15.25cm,30cm,10cm,25cm,0,細かく規定されている,卓球
777,スポーツ,1,サッカーのコーナーキックはどこから行う？,コーナーアーク,ゴール前,中央サークル,タッチライン中央,0,四隅の弧から,サッカー
778,スポーツ,2,スキーのクロスカントリーはどんな競技？,長距離滑走,空中回転,急斜面で滑る,雪玉を投げる,0,体力と持久力の勝負,スキー
779,スポーツ,2,野球の「犠牲フライ」に必要な条件は？,走者が進塁,必ず外野に飛ぶ,捕球前に走る,ランナーが3人,0,アウトでも得点できる打球,野球
780,スポーツ,2,テニスの「ブレイク」とは？,相手のサービスゲームを取る,自分でミスする,タイブレーク突入,セットが終わる,0,展開が変わる重要プレー,テニス
781,スポーツ,1,サッカーの試合開始時に行うのは？,キックオフ,スローイン,コーナー,フリーキック,0,中央から開始,サッカー
782,スポーツ,1,野球で一塁へ走る方向は？,右から左へ,左から右へ,前から後ろへ,後ろから前へ,0,打ったら左方向へ走る,野球
783,スポーツ,1,バスケットボールのボードを叩いて入るシュートは？,バックボードシュート,スマッシュ,タッチシュート,ランシュート,0,角度を使う,バスケ
784,スポーツ,1,水泳でうつ伏せになって手足を交互に動かす泳法は？,クロール,平泳ぎ,背泳ぎ,バタフライ,0,最も速い泳ぎ方,水泳
785,スポーツ,2,テニスで高く上げて相手の頭上を越す球は？,ロブ,ドライブ,カット,スマッシュ,0,守備でも使える,テニス
786,スポーツ,2,サッカーで相手に当たって相手のゴールラインを出た場合の再開は？,コーナーキック,スローイン,PK,ハーフラインキック,0,攻撃側のチャンス,サッカー
787,スポーツ,2,陸上の「三段跳び」は何回踏み切る？,3回,2回,1回,4回,0,ホップ・ステップ・ジャンプ,陸上
788,スポーツ,2,バドミントンで試合中に使う羽根を何という？,シャトル,バード,スピア,フライヤー,0,正式名称はシャトルコック,バドミントン
789,スポーツ,2,野球の「盗塁」とは？,走者が次の塁を狙う,打者がボールを盗む,守備がボールを隠す,投手が退場する,0,タイミングが勝負,野球
790,スポーツ,2,バレーで味方のスパイクを打ちやすく上げる技は？,トス,キャッチ,パス,セットブロック,0,セッターの役目,バレー
791,スポーツ,3,マラソンで一定のペースを刻む先導選手は？,ペースメーカー,リーダー,トラッカー,ガイド,0,途中で離脱することも,陸上
792,スポーツ,3,卓球で回転の強い下回転は球がどうなる？,落ちやすい,上がりやすい,曲がりやすい,止まりやすい,0,カットボールの特徴,卓球
793,スポーツ,3,テニスのタイブレークは何点先取？,7点,5点,10点,4点,0,2点差が必要,テニス
794,スポーツ,3,バレーボールのリベロはどんな役割？,守備専門,攻撃専門,サーブ専門,交代禁止,0,色の違うユニフォーム,バレー
795,スポーツ,3,野球の「内野フライ」はランナーはどうなる？,進めない,必ず進む,全員アウト,自由に動ける,0,インフィールドフライとは別,野球
796,スポーツ,1,サッカーのGKが守るゴールの幅は？,約7.3m,約5m,約10m,約3m,0,国際基準,サッカー
797,スポーツ,1,バスケットの試合は何対何で行う？,5対5,7対7,6対6,3対3,0,3×3は別競技,バスケ
798,スポーツ,2,陸上110mハードルの特徴は？,男子の距離,女子より高い,横幅が広い,ゴールが低い,0,短距離で障害あり,陸上
799,スポーツ,2,フィギュアスケートの採点で重要なのは？,技術点と演技点,タイム,距離,得投稿数,0,総合力で評価される,スケート
800,スポーツ,2,ゴルフでパーより2打少ないスコアは？,イーグル,バーディ,アルバトロス,ボギー,0,高スコアの一つ,ゴルフ
801,サブカル,1,RPGの正式名称は？,ロールプレイングゲーム,リアルプレイゲーム,ランダムプレイゲーム,リミテッドプレイゲーム,0,冒険や成長がテーマ,ゲーム
802,サブカル,1,アニメ制作でキャラの口パクと声を合わせる作業は？,アフレコ,ライブ録音,ミキシング,ロケ録音,0,声優がスタジオで演じる,アニメ
